,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,Anomaly,Anomaly_Score,deposit
698,42,technician,2,no,no,unknown,may,2,-1,unknown,0,-0.081587,0
2555,37,blue-collar,1590,no,no,unknown,jun,2,-1,unknown,0,-0.059591793,0
7219,32,services,1743,yes,no,cellular,apr,1,261,other,0,-0.011033813,0
2220,47,services,405,no,yes,cellular,aug,2,-1,unknown,0,-0.049319893,1
717,36,technician,301,yes,yes,cellular,jul,1,-1,unknown,0,-0.0640559,0
5737,65,admin,952,no,no,cellular,jun,1,-1,unknown,0,-0.081141666,1
6806,33,technician,522,no,yes,cellular,jul,4,-1,unknown,0,-0.069589734,0
146,39,blue-collar,2303,yes,no,unknown,jun,3,-1,unknown,0,-0.039490364,1
2275,34,management,575,no,no,cellular,mar,1,-1,unknown,0,-0.080125436,1
1210,46,blue-collar,1291,yes,no,cellular,may,3,259,failure,0,-0.052434992,0
2880,46,entrepreneur,1920,no,no,cellular,aug,6,-1,unknown,0,-0.05930333,1
3380,35,services,0,yes,no,cellular,jul,3,-1,unknown,0,-0.09183513,0
6742,40,admin,985,yes,no,cellular,jun,3,50,failure,0,-0.0341058,1
3329,27,management,20585,no,no,cellular,jun,1,-1,unknown,0,-0.051294584,1
6635,35,admin,304,no,no,cellular,mar,1,-1,unknown,0,-0.073710896,1
3666,38,technician,185,no,yes,cellular,aug,16,-1,unknown,0,-0.051044606,0
546,45,management,9051,yes,no,unknown,may,63,-1,unknown,0,-0.018348848,0
1133,30,services,1808,yes,no,cellular,may,2,-1,unknown,0,-0.10013923,0
5048,55,management,1498,no,no,cellular,aug,5,-1,unknown,0,-0.09762268,0
6607,28,technician,250,no,yes,cellular,jan,1,-1,unknown,0,-0.0619126,0
6628,36,unemployed,5,yes,no,cellular,jul,1,-1,unknown,0,-0.08473766,0
4005,45,technician,2571,no,no,unknown,jun,2,-1,unknown,0,-0.07565001,0
7490,33,technician,151,yes,no,cellular,apr,3,236,failure,0,-0.042353462,0
59,50,admin,-194,yes,no,cellular,apr,2,-1,unknown,0,-0.080236964,0
4868,36,technician,962,yes,no,cellular,may,1,-1,unknown,0,-0.10006259,1
6665,46,technician,332,yes,no,unknown,may,1,-1,unknown,0,-0.074140325,1
4693,32,admin,56,yes,no,cellular,feb,1,258,other,0,-0.016745033,0
3061,39,services,733,no,no,unknown,jun,4,-1,unknown,0,-0.05147579,0
3561,30,technician,106,yes,no,cellular,may,3,-1,unknown,0,-0.09791326,0
5957,59,admin,4196,no,no,telephone,jul,2,-1,unknown,0,-0.033909626,0
3135,29,technician,510,yes,no,unknown,jun,15,-1,unknown,0,-0.03192307,0
3535,36,technician,556,yes,no,cellular,nov,3,189,failure,0,-0.027719475,0
6947,47,technician,157,yes,no,cellular,aug,8,-1,unknown,0,-0.075083174,0
2520,50,blue-collar,1064,yes,no,cellular,aug,2,-1,unknown,0,-0.081127346,0
4351,56,management,6507,yes,yes,cellular,jan,1,196,failure,1,0.01244176,0
1167,43,blue-collar,576,yes,yes,unknown,may,1,-1,unknown,0,-0.057535857,0
1339,37,blue-collar,133,yes,no,cellular,may,2,-1,unknown,0,-0.10300159,1
66,37,self-employed,235,yes,no,cellular,apr,4,323,failure,0,-0.013900241,0
7726,25,student,154,no,no,cellular,sep,1,183,success,0,-0.009922239,1
6910,32,technician,1547,no,no,cellular,oct,1,805,other,0,-0.009347544,1
5099,41,management,11008,no,no,unknown,jun,1,-1,unknown,0,-0.0388206,1
4628,33,blue-collar,686,yes,yes,telephone,may,6,343,other,1,0.06263357,0
4457,52,management,1944,yes,no,cellular,apr,3,323,failure,0,-0.02634851,0
6965,46,admin,659,yes,no,telephone,jul,11,-1,unknown,0,-0.019205887,1
6638,23,student,431,no,no,cellular,aug,2,-1,unknown,0,-0.058710862,1
4864,41,blue-collar,865,no,yes,unknown,may,5,-1,unknown,0,-0.03568424,0
2644,54,retired,3538,no,no,cellular,may,1,-1,unknown,0,-0.098817706,1
5954,65,management,90,yes,no,cellular,apr,1,-1,unknown,0,-0.06612891,1
923,41,blue-collar,201,yes,no,cellular,feb,1,-1,unknown,0,-0.089981414,1
4794,75,retired,291,no,no,cellular,aug,1,182,success,0,-0.03427921,1
3897,30,technician,-393,yes,yes,cellular,jul,1,-1,unknown,0,-0.060169257,1
6904,86,retired,0,no,no,telephone,aug,1,-1,unknown,0,-0.009830089,1
396,76,retired,163,no,no,telephone,oct,1,-1,unknown,0,-0.0069489074,0
786,59,management,0,no,no,telephone,jul,3,-1,unknown,0,-0.042222295,0
6004,40,blue-collar,1808,yes,no,cellular,may,1,-1,unknown,0,-0.10065622,1
6173,49,entrepreneur,5802,no,no,cellular,aug,3,104,success,0,-0.009732421,0
6148,38,management,1101,yes,no,telephone,nov,1,-1,unknown,0,-0.03250086,0
7520,34,technician,9851,yes,no,cellular,nov,5,-1,unknown,0,-0.05381831,0
6885,55,management,2693,no,no,cellular,sep,1,184,success,0,-0.039081775,1
319,31,management,459,no,no,cellular,aug,14,-1,unknown,0,-0.08281639,0
6726,75,retired,1765,no,no,telephone,sep,1,187,failure,1,0.028361527,1
4258,39,blue-collar,118,no,no,cellular,feb,1,-1,unknown,0,-0.10013491,1
32,33,technician,348,yes,no,cellular,may,2,294,success,0,-0.04465411,0
1800,27,management,1840,no,no,cellular,jun,1,28,other,0,-0.038712844,1
4320,39,management,2887,yes,no,unknown,may,2,-1,unknown,0,-0.08215643,0
2093,33,services,908,yes,yes,cellular,jul,2,-1,unknown,0,-0.06742956,0
2554,32,blue-collar,2263,no,no,cellular,may,2,-1,unknown,0,-0.09817091,0
4926,57,blue-collar,195,no,yes,telephone,jul,4,-1,unknown,0,-0.009227858,0
3425,47,technician,0,no,no,unknown,nov,1,-1,unknown,0,-0.045797013,0
2380,26,blue-collar,658,no,yes,telephone,jul,4,-1,unknown,0,-0.010773733,0
7071,57,services,0,no,no,cellular,aug,1,-1,unknown,0,-0.078489296,1
3141,53,blue-collar,3079,no,no,cellular,apr,1,-1,unknown,0,-0.08068969,0
2690,35,management,43,yes,no,cellular,apr,1,-1,unknown,0,-0.087999396,1
1093,36,blue-collar,0,no,no,cellular,may,2,-1,unknown,0,-0.10188773,0
6240,37,management,1655,yes,no,cellular,may,1,175,failure,0,-0.052121103,0
1475,34,technician,179,no,no,cellular,aug,3,-1,unknown,0,-0.10067236,0
6750,52,management,4675,no,no,cellular,feb,3,-1,unknown,0,-0.08748973,1
6835,30,student,48,no,no,cellular,feb,1,191,success,0,-0.014876195,1
1695,40,unemployed,219,yes,no,unknown,may,1,-1,unknown,0,-0.07069404,0
6577,60,blue-collar,4903,no,yes,unknown,jun,1,-1,unknown,0,-0.0045559453,0
2649,51,management,1573,no,no,cellular,aug,18,-1,unknown,0,-0.07271427,0
6129,90,retired,1,no,no,cellular,feb,3,-1,unknown,0,-0.07193367,1
6419,39,housemaid,70,no,no,cellular,jun,2,128,success,0,-0.032370158,0
7696,46,admin,-42,no,yes,telephone,jul,12,-1,unknown,1,0.0017232083,0
3738,55,blue-collar,3917,yes,no,cellular,may,1,-1,unknown,0,-0.09066021,1
1415,31,management,0,yes,yes,cellular,may,3,352,failure,0,-0.0036595138,0
107,40,blue-collar,-60,yes,no,cellular,jul,1,-1,unknown,0,-0.08621924,0
492,34,blue-collar,261,yes,no,cellular,feb,5,251,failure,0,-0.033375565,0
3562,60,technician,91,no,no,cellular,aug,4,-1,unknown,0,-0.094458446,0
4326,37,blue-collar,292,no,no,unknown,sep,1,-1,unknown,0,-0.049126387,0
7791,30,management,5381,no,no,cellular,nov,1,-1,unknown,0,-0.08472975,0
6210,58,retired,565,no,no,telephone,jul,1,-1,unknown,0,-0.033597823,1
953,30,services,129,yes,no,unknown,may,7,-1,unknown,0,-0.059350215,1
6460,40,services,316,no,no,unknown,jun,5,-1,unknown,0,-0.052644342,0
7457,30,technician,394,no,no,cellular,aug,13,-1,unknown,0,-0.07683655,0
67,51,services,7,yes,no,cellular,jul,30,-1,unknown,0,-0.046885315,0
4143,28,blue-collar,1238,yes,no,unknown,may,1,-1,unknown,0,-0.08950028,0
3971,36,self-employed,1184,yes,no,cellular,apr,1,-1,unknown,0,-0.07602298,1
5459,60,blue-collar,1262,yes,yes,unknown,may,1,-1,unknown,0,-0.03308478,1
4763,41,technician,201,no,yes,cellular,jul,8,-1,unknown,0,-0.056517493,0
199,39,entrepreneur,1,yes,yes,unknown,may,1,-1,unknown,0,-0.05417745,0
1088,36,management,255,no,no,cellular,may,2,92,other,0,-0.050780468,1
5963,33,blue-collar,-112,yes,no,unknown,may,1,-1,unknown,0,-0.09433793,0
6542,37,blue-collar,-1050,yes,no,unknown,jun,2,-1,unknown,0,-0.053044315,0
261,52,services,337,yes,no,unknown,may,3,-1,unknown,0,-0.08058462,0
2300,59,services,307,yes,yes,unknown,may,7,-1,unknown,0,-0.028835207,0
7473,30,blue-collar,7773,yes,no,cellular,nov,1,-1,unknown,0,-0.06715038,1
5505,35,management,2682,yes,no,cellular,jul,1,-1,unknown,0,-0.09537751,0
488,53,management,37,no,no,cellular,aug,9,-1,unknown,0,-0.09566634,0
3976,26,admin,338,no,no,cellular,oct,1,188,unknown,0,-0.06609096,1
1544,23,blue-collar,537,yes,no,cellular,may,1,353,other,0,-0.01126962,0
3226,34,admin,124,yes,no,telephone,may,4,366,other,1,0.02398594,1
7355,53,management,2894,yes,no,cellular,may,1,-1,unknown,0,-0.09544591,0
7174,56,blue-collar,982,yes,yes,cellular,may,2,-1,unknown,0,-0.059873182,0
795,51,management,0,yes,yes,unknown,may,5,-1,unknown,0,-0.046325855,0
6213,41,admin,985,yes,no,cellular,jun,2,391,success,0,-0.013008408,1
2298,39,management,2193,yes,yes,unknown,jun,3,-1,unknown,0,-0.03053528,0
1279,30,technician,19,yes,no,cellular,aug,15,-1,unknown,0,-0.06427069,0
2679,31,admin,355,yes,no,cellular,may,1,-1,unknown,0,-0.102952175,1
415,35,technician,294,yes,no,cellular,mar,1,90,success,0,-0.03191717,1
6771,57,technician,589,yes,no,cellular,aug,1,190,failure,0,-0.033041593,1
5603,40,unemployed,991,yes,no,unknown,jun,2,-1,unknown,0,-0.04602682,0
2128,40,blue-collar,-426,no,yes,unknown,may,1,-1,unknown,0,-0.042561065,0
6985,26,management,667,no,no,telephone,jun,2,-1,unknown,0,-0.042394523,0
1377,49,blue-collar,1127,yes,yes,cellular,apr,2,281,failure,0,-0.005526237,0
6052,26,management,222,no,no,cellular,oct,1,120,success,0,-0.043651,1
5185,56,management,2037,no,no,cellular,may,1,91,success,0,-0.048660215,0
5088,48,management,1167,yes,yes,cellular,jan,4,50,other,1,0.014505163,0
2371,40,blue-collar,1023,yes,no,cellular,may,5,336,other,0,-0.014455411,0
3062,33,self-employed,215,yes,no,cellular,jul,12,-1,unknown,0,-0.05060116,0
7245,29,services,271,yes,no,unknown,may,2,-1,unknown,0,-0.074913934,1
4738,31,management,713,no,no,cellular,aug,1,-1,unknown,0,-0.106610745,0
1217,38,admin,1767,yes,no,cellular,nov,7,-1,unknown,0,-0.06730917,1
1967,50,entrepreneur,556,yes,no,unknown,may,2,-1,unknown,0,-0.08277697,0
5368,46,management,0,no,no,cellular,aug,2,-1,unknown,0,-0.10207254,1
780,54,blue-collar,-636,yes,no,unknown,may,3,-1,unknown,0,-0.08267619,0
4473,29,admin,382,yes,no,unknown,may,1,-1,unknown,0,-0.094155125,0
741,56,technician,23,no,no,cellular,nov,3,-1,unknown,0,-0.073239885,1
5259,59,retired,3400,yes,no,cellular,aug,3,-1,unknown,0,-0.063101105,1
3126,31,blue-collar,2,yes,no,unknown,may,2,-1,unknown,0,-0.07993293,1
1464,37,admin,0,no,no,unknown,jun,1,-1,unknown,0,-0.0662017,0
7385,37,services,608,no,no,cellular,may,3,-1,unknown,0,-0.10039098,0
2157,26,management,1646,no,no,cellular,apr,4,206,success,0,-0.03621525,1
2310,70,retired,4982,no,no,cellular,may,2,-1,unknown,0,-0.0792549,0
3777,56,technician,751,yes,no,cellular,may,8,177,failure,0,-0.02969506,0
3168,45,blue-collar,61,no,no,cellular,apr,1,-1,unknown,0,-0.082643956,0
4994,38,blue-collar,0,yes,no,cellular,may,1,173,failure,0,-0.059341487,0
5078,29,management,10576,no,no,unknown,may,2,-1,unknown,0,-0.053310167,1
7508,39,management,2939,no,no,cellular,jan,2,-1,unknown,0,-0.0810179,1
3919,45,blue-collar,0,yes,no,cellular,oct,1,165,failure,0,-0.0318763,0
5627,38,management,715,yes,no,cellular,apr,1,132,failure,0,-0.042249132,0
5117,39,admin,150,no,no,cellular,jun,4,-1,unknown,0,-0.08648257,1
1902,30,admin,370,yes,no,unknown,may,1,-1,unknown,0,-0.094155125,0
6403,77,retired,0,no,no,cellular,oct,1,60,success,0,-0.023429876,1
4448,35,blue-collar,106,yes,no,cellular,apr,5,-1,unknown,0,-0.07728274,0
4486,19,student,134,no,no,cellular,mar,2,-1,unknown,0,-0.0390011,1
6407,42,admin,445,yes,no,unknown,may,2,-1,unknown,0,-0.09614234,0
1676,30,self-employed,251,no,no,cellular,jul,1,-1,unknown,0,-0.076480225,1
4516,50,services,77,no,no,cellular,may,2,-1,unknown,0,-0.09611418,0
3316,30,technician,590,yes,no,unknown,may,3,-1,unknown,0,-0.08562133,0
3579,39,services,-311,yes,no,cellular,may,2,345,other,0,-0.020254705,0
1825,29,management,9407,no,no,cellular,may,6,-1,unknown,0,-0.07405505,1
3397,30,management,533,no,no,cellular,aug,2,99,success,0,-0.05038093,1
22,25,student,277,no,no,cellular,may,2,-1,unknown,0,-0.069702566,1
1305,49,services,823,no,no,cellular,aug,4,-1,unknown,0,-0.08288754,1
5171,47,technician,1233,yes,no,unknown,sep,1,100,other,1,0.007992002,1
3123,57,retired,230,no,no,cellular,apr,2,210,failure,0,-0.037781812,1
6808,59,management,4412,no,no,cellular,nov,2,-1,unknown,0,-0.07190564,1
2206,33,technician,2044,yes,no,cellular,may,3,-1,unknown,0,-0.09578326,1
6199,38,admin,0,no,yes,cellular,jul,3,-1,unknown,0,-0.068636514,0
4211,30,services,-114,yes,no,cellular,jul,2,-1,unknown,0,-0.093300454,0
6237,52,retired,603,no,yes,unknown,jun,1,-1,unknown,0,-0.015846606,0
4483,41,admin,2002,yes,no,cellular,may,2,350,failure,0,-0.039225288,0
2064,46,management,-337,no,yes,cellular,aug,2,-1,unknown,0,-0.07016427,0
7793,50,blue-collar,4108,yes,no,cellular,aug,2,-1,unknown,0,-0.070655696,1
264,32,technician,473,no,yes,cellular,may,3,-1,unknown,0,-0.078443065,1
6551,35,admin,11,yes,no,cellular,jul,4,-1,unknown,0,-0.09611746,0
3526,31,unknown,111,no,no,cellular,nov,2,93,failure,0,-0.015155593,1
2218,45,unknown,44,no,no,unknown,jun,1,-1,unknown,0,-0.069335744,0
4986,35,management,0,yes,no,cellular,feb,2,92,success,0,-0.035659924,1
4659,32,management,11,yes,yes,cellular,may,1,-1,unknown,0,-0.0739231,0
4201,29,management,572,no,no,cellular,dec,1,195,success,0,-0.034342114,1
735,47,unemployed,324,no,no,cellular,nov,2,-1,unknown,0,-0.06848663,1
4489,52,technician,876,no,no,cellular,may,3,-1,unknown,0,-0.10144694,1
2133,56,blue-collar,665,yes,no,unknown,jun,2,-1,unknown,0,-0.04553084,0
1297,41,services,241,yes,yes,unknown,jun,1,-1,unknown,0,-0.024589693,0
7053,28,unemployed,236,no,no,cellular,feb,3,-1,unknown,0,-0.07932311,0
2822,43,admin,59,yes,no,cellular,jul,3,-1,unknown,0,-0.09677147,0
1905,34,entrepreneur,146,yes,no,cellular,jul,2,-1,unknown,0,-0.08237498,1
2200,28,admin,2290,yes,no,cellular,may,1,-1,unknown,0,-0.09920156,1
2281,50,technician,1717,no,no,telephone,jul,8,-1,unknown,0,-0.02700293,0
3151,19,student,394,no,no,cellular,apr,3,-1,unknown,0,-0.048372727,1
2624,30,management,222,yes,no,cellular,aug,4,-1,unknown,0,-0.094462484,0
2874,60,technician,824,yes,no,cellular,aug,1,181,success,0,-0.018548157,1
3032,30,entrepreneur,2686,yes,no,cellular,jul,3,-1,unknown,0,-0.07630958,1
5800,37,unknown,0,no,no,cellular,jun,2,97,success,0,-0.037084907,1
4345,26,services,-72,yes,no,unknown,jun,9,-1,unknown,0,-0.029449597,0
5866,37,services,0,yes,no,cellular,jul,4,-1,unknown,0,-0.0909686,0
208,32,management,20,no,no,cellular,aug,2,-1,unknown,0,-0.10144088,1
3287,28,self-employed,1579,no,no,cellular,oct,3,-1,unknown,0,-0.055214897,0
1147,40,management,0,yes,no,cellular,feb,1,-1,unknown,0,-0.08923821,0
5024,43,management,2383,no,no,cellular,aug,6,-1,unknown,0,-0.09372645,1
4281,49,services,1114,no,no,cellular,nov,1,-1,unknown,0,-0.07949555,0
951,34,management,11,yes,no,cellular,jul,1,-1,unknown,0,-0.09754812,0
4158,60,management,315,no,no,cellular,sep,1,183,success,0,-0.03986513,1
654,22,student,64,no,no,cellular,jun,1,-1,unknown,0,-0.06129328,0
2839,33,technician,177,yes,no,unknown,may,1,-1,unknown,0,-0.08846513,0
4247,60,retired,514,no,no,cellular,oct,2,213,success,0,-0.030268561,1
4313,43,management,149,yes,no,unknown,jun,2,-1,unknown,0,-0.048238274,1
816,39,management,1234,no,no,telephone,jul,4,-1,unknown,0,-0.051546197,0
7437,29,technician,2485,no,no,telephone,jul,6,-1,unknown,0,-0.029519536,0
3340,32,services,0,no,no,cellular,aug,12,-1,unknown,0,-0.07183333,0
6901,29,management,1566,yes,no,unknown,jun,1,-1,unknown,0,-0.048389517,0
886,30,management,222,no,yes,cellular,feb,1,204,other,0,-0.0003066643,0
4341,57,blue-collar,2058,yes,no,telephone,may,2,-1,unknown,0,-0.053738087,0
5670,61,management,267,no,no,cellular,oct,3,184,success,0,-0.02237506,1
118,29,blue-collar,162,yes,no,cellular,jul,3,-1,unknown,0,-0.07888425,0
6026,50,blue-collar,204,yes,yes,unknown,may,1,-1,unknown,0,-0.057424236,0
2389,31,self-employed,414,no,no,cellular,aug,5,-1,unknown,0,-0.06749754,0
2858,40,blue-collar,34,yes,no,cellular,may,2,344,failure,0,-0.049341567,0
1243,23,blue-collar,780,yes,no,cellular,may,1,-1,unknown,0,-0.09524411,1
7059,40,technician,-496,no,no,telephone,jul,2,-1,unknown,0,-0.04083113,0
2861,60,retired,8121,yes,yes,cellular,aug,7,-1,unknown,0,-0.02320525,0
3957,56,unemployed,12,no,no,cellular,oct,3,187,failure,0,-0.0012758481,1
7755,28,management,-994,yes,yes,cellular,jul,2,-1,unknown,0,-0.06316958,0
5240,31,admin,685,yes,no,cellular,may,1,329,failure,0,-0.041121613,1
6847,29,technician,344,yes,yes,unknown,may,2,-1,unknown,0,-0.053042483,0
1123,36,management,203,no,no,cellular,jul,3,179,success,0,-0.034288045,1
126,53,services,36,yes,yes,unknown,jul,1,417,success,1,0.0707043,1
1505,57,management,657,yes,no,telephone,may,5,-1,unknown,0,-0.042841554,0
6823,32,technician,267,no,no,cellular,may,1,-1,unknown,0,-0.10282984,0
3273,34,blue-collar,6718,no,no,cellular,jan,4,97,other,0,-0.008180638,0
4855,61,blue-collar,1428,yes,no,unknown,may,2,-1,unknown,0,-0.08052232,0
4883,31,technician,109,yes,no,unknown,may,1,-1,unknown,0,-0.087754704,0
7364,39,technician,211,no,no,telephone,feb,2,-1,unknown,0,-0.05834464,0
3344,73,retired,1388,no,no,telephone,jan,2,83,success,1,0.032999586,1
5380,31,technician,2388,no,no,cellular,aug,1,-1,unknown,0,-0.09629814,0
3712,29,student,314,no,no,cellular,apr,1,-1,unknown,0,-0.058612306,1
354,27,blue-collar,1049,no,no,telephone,jan,3,-1,unknown,0,-0.036802232,0
5819,39,management,120,no,no,unknown,jun,1,-1,unknown,0,-0.064667344,0
3732,61,retired,2801,yes,yes,cellular,mar,1,-1,unknown,0,-0.0320855,1
476,56,self-employed,0,no,no,cellular,nov,1,-1,unknown,0,-0.052586135,0
4562,42,blue-collar,0,yes,yes,cellular,may,2,-1,unknown,0,-0.06839641,0
5758,46,admin,517,yes,no,cellular,may,3,-1,unknown,0,-0.10953523,0
614,49,blue-collar,-157,yes,no,cellular,jul,3,-1,unknown,0,-0.080914,1
1290,27,services,504,yes,no,cellular,may,5,362,other,0,-0.0069184224,0
7333,37,blue-collar,168,yes,no,cellular,apr,2,-1,unknown,0,-0.08071499,0
1391,32,technician,6746,no,no,cellular,nov,1,-1,unknown,0,-0.07374512,1
2739,51,management,4917,no,no,cellular,apr,1,-1,unknown,0,-0.091093086,1
1639,37,management,620,yes,no,cellular,nov,3,-1,unknown,0,-0.087199025,0
5750,48,management,1949,yes,no,unknown,may,2,-1,unknown,0,-0.07041804,1
738,38,services,895,yes,no,cellular,may,1,-1,unknown,0,-0.100917965,1
2216,66,retired,1948,no,no,cellular,jan,1,91,success,0,-0.029735245,1
438,57,blue-collar,3109,no,no,cellular,jun,2,-1,unknown,0,-0.076485045,1
760,48,blue-collar,363,yes,no,unknown,jun,6,-1,unknown,0,-0.03964226,0
2615,51,blue-collar,4787,yes,no,cellular,apr,1,-1,unknown,0,-0.07277277,1
1603,46,self-employed,0,no,no,unknown,aug,1,-1,unknown,0,-0.020457497,0
3467,55,blue-collar,11,no,no,unknown,jun,2,-1,unknown,0,-0.04989198,0
4403,55,admin,8304,no,no,cellular,jun,1,-1,unknown,0,-0.07561789,1
1317,47,services,-288,yes,no,unknown,may,7,-1,unknown,0,-0.06513926,0
5077,63,entrepreneur,3904,no,no,telephone,aug,2,187,success,1,0.043210678,1
1717,29,management,199,yes,yes,unknown,may,4,-1,unknown,0,-0.039059915,1
2104,27,management,178,yes,no,unknown,jun,2,-1,unknown,0,-0.0381304,1
5909,39,blue-collar,142,no,yes,cellular,jul,4,-1,unknown,0,-0.056558397,0
1525,34,technician,1313,no,no,cellular,aug,1,21,failure,0,-0.058174007,0
1543,31,technician,882,no,no,cellular,jun,1,-1,unknown,0,-0.09382651,1
2856,30,admin,28,no,no,unknown,aug,1,-1,unknown,0,-0.043366622,0
4959,64,management,2352,no,no,cellular,nov,4,183,success,0,-0.013271178,1
260,31,blue-collar,2591,yes,no,cellular,nov,1,-1,unknown,0,-0.07378734,0
2600,49,management,64,no,no,unknown,jun,1,-1,unknown,0,-0.051141977,1
7650,44,technician,14,no,no,cellular,nov,1,92,success,0,-0.037818883,1
1625,48,blue-collar,1230,yes,no,cellular,nov,1,196,success,0,-0.024017012,1
7417,29,management,698,no,no,cellular,feb,1,-1,unknown,0,-0.1008089,0
5340,50,unknown,341,yes,yes,cellular,apr,4,340,success,1,0.03223934,1
350,49,services,1830,yes,no,cellular,aug,1,179,success,0,-0.013258248,1
664,26,technician,-211,yes,no,unknown,may,3,-1,unknown,0,-0.079773925,0
3529,56,admin,360,yes,yes,cellular,jul,2,-1,unknown,0,-0.06315635,0
7483,51,unemployed,1162,yes,no,cellular,jul,1,-1,unknown,0,-0.07093256,1
2396,62,retired,800,no,no,cellular,feb,1,-1,unknown,0,-0.0930918,1
6211,26,student,1134,no,no,cellular,apr,4,-1,unknown,0,-0.05366899,1
6341,31,admin,0,yes,no,cellular,may,2,295,failure,0,-0.04485467,1
2979,33,management,516,yes,no,cellular,nov,4,-1,unknown,0,-0.08458077,0
789,76,self-employed,4984,no,no,telephone,apr,1,182,success,1,0.05457648,1
5014,38,self-employed,605,no,no,telephone,jun,10,-1,unknown,0,-0.021038238,1
7800,62,housemaid,2,no,no,cellular,nov,1,-1,unknown,0,-0.04548265,1
523,56,management,2037,no,no,cellular,aug,1,91,failure,0,-0.052062318,1
3003,44,management,709,yes,no,cellular,nov,1,-1,unknown,0,-0.08986547,0
5644,77,retired,1492,no,no,telephone,sep,1,208,other,1,0.033785477,0
4081,38,technician,631,yes,no,cellular,aug,2,-1,unknown,0,-0.09026399,0
4374,37,unemployed,4969,yes,no,cellular,may,1,-1,unknown,0,-0.07785658,0
5295,32,services,983,yes,no,cellular,nov,2,133,failure,0,-0.029045379,1
6338,41,blue-collar,1236,yes,no,cellular,may,3,-1,unknown,0,-0.10127961,1
4006,50,blue-collar,-37,yes,no,unknown,may,3,-1,unknown,0,-0.08980263,0
5849,18,student,608,no,no,cellular,nov,1,93,success,1,0.0067640464,1
