,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,marital,education,default,day,duration,previous,Anomaly,Anomaly_Score,deposit
6179,40,blue-collar,5060,no,no,cellular,feb,2,93,success,married,secondary,no,10,154,1,0,-0.06539203,1
1084,29,management,92,no,no,cellular,jun,1,92,success,single,tertiary,no,2,101,5,0,-0.05775805,0
3904,35,blue-collar,911,yes,no,cellular,nov,2,181,other,married,secondary,no,20,434,5,0,-0.03189369,0
7413,36,management,3770,yes,no,cellular,jul,4,-1,unknown,married,tertiary,no,31,150,0,0,-0.08759509,0
4171,31,technician,1570,yes,no,cellular,mar,4,286,failure,married,tertiary,no,8,277,1,0,-0.043040253,1
586,59,blue-collar,2605,no,no,cellular,jan,2,-1,unknown,married,secondary,no,30,85,0,0,-0.08456459,0
3718,41,entrepreneur,306,yes,no,unknown,jun,3,-1,unknown,married,tertiary,no,20,102,0,0,-0.040345423,0
3172,34,blue-collar,2495,yes,no,unknown,may,1,-1,unknown,married,secondary,no,23,924,0,0,-0.08591729,1
5931,26,technician,181,no,no,cellular,apr,2,-1,unknown,single,secondary,no,20,158,0,0,-0.08692959,1
4910,42,admin,-306,yes,no,cellular,aug,1,459,success,married,primary,no,17,308,1,0,-0.024362288,1
1737,29,technician,309,yes,no,unknown,may,1,-1,unknown,single,secondary,no,13,214,0,0,-0.09402201,0
7767,51,management,4305,yes,no,cellular,may,1,-1,unknown,single,tertiary,no,4,126,0,0,-0.090091564,0
4812,30,admin,4448,no,no,cellular,feb,8,-1,unknown,single,secondary,no,11,112,0,0,-0.06945687,1
1458,52,blue-collar,1500,no,yes,unknown,jun,3,-1,unknown,married,secondary,no,20,109,0,0,-0.053159125,0
25,29,blue-collar,15,no,no,cellular,jun,1,-1,unknown,married,secondary,no,3,136,0,0,-0.091194846,0
5586,34,admin,479,yes,no,cellular,may,1,350,failure,divorced,secondary,no,12,515,5,0,-0.015981933,1
5699,36,blue-collar,408,yes,yes,unknown,may,2,-1,unknown,married,primary,no,20,1063,0,0,-0.035687223,1
6884,49,services,202,yes,no,cellular,nov,2,104,failure,married,secondary,no,17,651,1,0,-0.05465676,1
4282,46,admin,2196,no,no,cellular,jul,5,-1,unknown,divorced,secondary,no,28,573,0,0,-0.066616215,1
208,32,management,20,no,no,cellular,aug,2,-1,unknown,single,tertiary,no,14,1151,0,0,-0.095076635,1
5240,31,admin,685,yes,no,cellular,may,1,329,failure,married,secondary,no,15,552,3,0,-0.059680454,1
5946,30,technician,289,yes,no,cellular,aug,4,-1,unknown,married,secondary,no,14,1184,0,0,-0.08951579,1
5577,45,blue-collar,2071,no,yes,telephone,jul,2,-1,unknown,married,secondary,no,22,1148,0,0,-0.036497228,0
1324,30,management,1028,no,no,cellular,feb,2,-1,unknown,single,tertiary,no,4,1294,0,0,-0.069330655,1
7231,58,retired,499,yes,yes,cellular,jan,1,-1,unknown,divorced,tertiary,no,29,181,0,1,0.0022242186,0
6069,30,blue-collar,201,yes,no,cellular,aug,1,157,failure,married,primary,no,31,219,12,0,-0.012075273,1
4707,39,technician,201,no,yes,unknown,jun,4,-1,unknown,single,secondary,no,6,148,0,0,-0.029822618,0
6493,36,admin,4708,no,no,cellular,dec,1,171,failure,divorced,tertiary,no,3,284,1,0,-0.0033252237,1
4207,42,blue-collar,443,yes,no,unknown,jun,5,-1,unknown,married,secondary,no,2,671,0,0,-0.07849451,1
6548,34,admin,35,yes,no,cellular,oct,1,69,failure,married,tertiary,no,15,76,2,0,-0.040144376,0
1966,30,self-employed,916,no,no,cellular,mar,2,90,success,single,tertiary,no,29,92,2,0,-0.029512737,1
4158,60,management,315,no,no,cellular,sep,1,183,success,married,tertiary,no,1,840,3,0,-0.038871475,1
3438,38,blue-collar,468,yes,no,unknown,may,2,-1,unknown,married,secondary,no,8,101,0,0,-0.10939098,0
3739,32,management,1270,no,no,cellular,aug,3,-1,unknown,married,tertiary,no,19,232,0,0,-0.11434259,1
2527,39,blue-collar,-119,no,no,unknown,jun,6,-1,unknown,married,primary,no,17,135,0,0,-0.062444564,0
5647,42,admin,534,yes,no,unknown,may,2,-1,unknown,married,secondary,no,16,139,0,0,-0.09473936,0
2629,45,admin,256,no,no,cellular,nov,2,-1,unknown,married,secondary,no,21,135,0,0,-0.09611057,0
5540,59,retired,3648,no,no,telephone,jun,3,-1,unknown,married,primary,no,19,1321,0,0,-0.046917547,1
4319,33,management,1808,yes,no,unknown,jun,4,-1,unknown,married,tertiary,no,4,99,0,0,-0.083684705,0
7155,47,admin,0,no,no,cellular,nov,1,190,other,married,secondary,no,10,213,1,0,-0.039704233,1
1152,30,unemployed,0,yes,no,cellular,apr,1,-1,unknown,single,secondary,no,16,137,0,0,-0.06947235,0
4442,41,entrepreneur,39,yes,no,cellular,nov,2,-1,unknown,married,primary,no,21,549,0,0,-0.036094163,1
908,33,technician,221,yes,no,cellular,may,1,355,failure,married,secondary,no,13,669,4,0,-0.046890773,1
6128,43,unemployed,0,no,no,cellular,jul,1,281,failure,married,tertiary,no,16,745,1,0,-0.036333185,1
6161,38,self-employed,138,no,no,unknown,may,3,-1,unknown,married,secondary,no,9,182,0,0,-0.07545022,0
2072,38,technician,581,yes,no,unknown,may,1,-1,unknown,married,secondary,no,6,79,0,0,-0.10136605,0
7360,33,self-employed,562,yes,yes,cellular,apr,1,363,failure,single,tertiary,no,6,196,1,1,0.011906026,1
6575,42,blue-collar,1556,no,yes,cellular,jul,1,-1,unknown,married,primary,no,8,113,0,0,-0.058257964,0
3626,55,unemployed,387,yes,no,unknown,may,1,-1,unknown,divorced,secondary,no,6,918,0,0,-0.036137275,1
6790,48,technician,0,no,no,unknown,may,1,-1,unknown,married,secondary,yes,30,682,0,0,-0.029233513,1
6236,53,services,257,yes,no,unknown,may,2,-1,unknown,married,unknown,no,5,209,0,0,-0.053012174,0
2607,59,retired,178,yes,no,telephone,jul,2,-1,unknown,married,unknown,no,11,330,0,0,-0.03650787,0
3572,32,services,-1139,yes,no,cellular,jul,1,-1,unknown,single,secondary,no,7,201,0,0,-0.07330871,0
4589,26,technician,2,yes,yes,unknown,may,1,-1,unknown,single,secondary,no,15,461,0,0,-0.049468264,0
3549,32,blue-collar,415,yes,no,unknown,jun,4,-1,unknown,married,primary,no,2,777,0,0,-0.0490186,1
5067,45,technician,441,yes,no,cellular,feb,1,-1,unknown,divorced,secondary,no,2,535,0,0,-0.05249355,0
2912,40,technician,2266,no,no,cellular,oct,1,147,failure,married,secondary,no,16,447,5,0,-0.039500073,1
253,55,housemaid,976,no,no,cellular,jun,1,94,other,divorced,primary,no,28,345,3,1,0.019070603,1
3354,35,management,2957,yes,yes,cellular,aug,3,-1,unknown,married,tertiary,no,8,733,0,0,-0.07146148,1
2859,60,retired,381,yes,no,cellular,apr,2,344,failure,divorced,tertiary,no,17,208,4,1,0.0015577318,0
3782,44,admin,21,yes,no,cellular,apr,3,-1,unknown,divorced,secondary,no,13,681,0,0,-0.07248149,0
2951,66,retired,1948,no,no,cellular,oct,2,269,failure,married,tertiary,no,29,106,2,0,-0.013612015,1
5696,50,management,72,no,no,cellular,aug,13,-1,unknown,married,tertiary,yes,22,171,0,0,-0.06863474,0
2202,55,management,655,no,no,cellular,jul,6,-1,unknown,married,tertiary,no,28,167,0,0,-0.09256391,0
2582,41,services,2399,yes,no,cellular,may,2,351,failure,married,secondary,no,15,303,2,0,-0.04258435,0
3642,29,self-employed,2305,no,no,cellular,may,2,-1,unknown,married,tertiary,no,27,82,0,0,-0.082213655,0
1184,34,blue-collar,186,no,no,cellular,feb,1,-1,unknown,single,secondary,no,2,342,0,0,-0.07681361,0
6189,57,management,7162,no,no,cellular,nov,1,-1,unknown,married,secondary,no,17,83,0,0,-0.09331954,0
4011,39,technician,1587,yes,no,cellular,sep,2,98,success,married,secondary,no,8,108,3,0,-0.036904704,1
567,32,student,14,no,no,cellular,aug,3,136,other,single,secondary,no,19,144,1,0,-0.018719656,0
7715,40,blue-collar,1508,no,no,cellular,nov,2,85,failure,married,secondary,no,3,177,3,0,-0.05741786,0
3222,36,management,436,no,no,cellular,apr,1,595,failure,single,tertiary,no,13,567,2,0,-0.03436872,1
3191,33,technician,6,no,no,cellular,aug,2,-1,unknown,divorced,secondary,yes,22,239,0,0,-0.033850726,0
2097,48,self-employed,1559,no,no,cellular,feb,2,-1,unknown,married,secondary,no,4,130,0,0,-0.07541648,0
169,51,management,119,no,no,cellular,nov,1,165,failure,divorced,tertiary,no,17,200,2,0,-0.014298307,0
5767,32,entrepreneur,-934,yes,no,cellular,nov,1,-1,unknown,divorced,secondary,no,18,50,0,0,-0.027381012,0
1765,35,blue-collar,293,yes,no,cellular,apr,1,325,other,married,secondary,no,17,1017,1,0,-0.035292182,1
5698,57,unemployed,209,no,no,unknown,jun,1,-1,unknown,married,tertiary,no,19,453,0,0,-0.06866445,0
3587,35,blue-collar,-461,no,no,unknown,may,1,-1,unknown,married,secondary,no,23,339,0,0,-0.092932105,0
3002,28,technician,5763,no,yes,cellular,mar,2,-1,unknown,single,secondary,no,5,196,0,0,-0.034403477,1
5970,54,management,1624,no,no,cellular,may,3,182,success,married,tertiary,no,12,166,10,0,-0.047241706,1
1920,30,management,536,no,no,cellular,jan,2,91,success,single,tertiary,no,14,362,2,0,-0.057794433,1
2415,56,blue-collar,771,yes,yes,unknown,jun,1,-1,unknown,married,secondary,no,19,254,0,0,-0.06002248,0
7416,39,management,494,no,no,cellular,mar,2,478,failure,married,tertiary,no,10,106,3,0,-0.035034634,1
5541,29,technician,-397,yes,no,unknown,may,1,-1,unknown,single,secondary,yes,28,114,0,0,-0.039083652,0
4315,59,technician,1,no,no,cellular,apr,2,378,failure,married,secondary,no,15,159,3,0,-0.032414164,1
6387,50,management,453,no,yes,unknown,jul,1,-1,unknown,married,tertiary,no,4,608,0,0,-0.017546844,0
1707,41,technician,335,no,no,cellular,aug,3,-1,unknown,married,secondary,no,18,169,0,0,-0.11234115,0
2799,57,self-employed,11494,no,no,cellular,nov,1,-1,unknown,married,secondary,no,19,198,0,0,-0.06969431,0
1435,33,management,-139,no,no,cellular,jul,1,-1,unknown,married,tertiary,no,8,290,0,0,-0.10160084,0
5295,32,services,983,yes,no,cellular,nov,2,133,failure,married,secondary,no,20,500,1,0,-0.055843826,1
7365,58,admin,1813,yes,no,telephone,jul,1,-1,unknown,married,secondary,no,17,15,0,0,-0.043527626,0
2259,24,admin,1052,no,no,cellular,apr,1,-1,unknown,single,secondary,no,30,354,0,0,-0.07808812,1
2175,34,blue-collar,1168,no,no,cellular,feb,2,-1,unknown,single,tertiary,no,6,163,0,0,-0.07371157,0
4027,34,technician,1026,no,no,cellular,nov,1,100,failure,married,secondary,no,12,319,6,0,-0.0504613,0
7526,33,blue-collar,6138,yes,no,unknown,may,1,-1,unknown,married,tertiary,no,20,369,0,0,-0.086602636,0
2489,43,admin,6,no,no,unknown,may,1,-1,unknown,single,secondary,no,16,244,0,0,-0.079534285,0
7645,46,admin,974,no,no,cellular,jun,2,80,success,married,secondary,no,5,174,1,0,-0.067878574,1
6447,32,entrepreneur,73,yes,no,cellular,nov,1,135,failure,married,unknown,no,21,158,1,0,-0.014670718,0
2409,40,services,9374,yes,no,cellular,nov,8,185,failure,married,secondary,no,21,7,1,0,-0.012703518,0
7721,52,management,583,no,no,cellular,nov,1,91,failure,married,tertiary,no,17,209,2,0,-0.068385884,1
1679,33,management,1412,yes,no,unknown,aug,1,-1,unknown,married,tertiary,no,19,480,0,0,-0.07481155,1
6560,62,retired,1495,no,no,cellular,oct,1,57,success,married,secondary,no,13,896,2,0,-0.048128884,1
7423,43,technician,136,no,no,cellular,aug,7,-1,unknown,married,secondary,no,25,363,0,0,-0.10486858,1
6836,30,technician,3286,yes,no,cellular,apr,1,-1,unknown,single,secondary,no,9,743,0,0,-0.07949414,1
4222,34,admin,869,no,no,unknown,may,1,-1,unknown,married,secondary,no,6,1677,0,0,-0.06585653,1
1491,55,blue-collar,890,no,no,cellular,aug,2,-1,unknown,married,unknown,no,22,1329,0,0,-0.09209546,1
3079,39,management,1241,yes,no,cellular,jun,2,-1,unknown,married,tertiary,no,5,138,0,0,-0.10431275,0
3972,37,services,775,no,yes,cellular,jul,1,-1,unknown,married,secondary,no,25,1000,0,0,-0.059479505,1
1202,29,blue-collar,2870,yes,no,cellular,jul,1,-1,unknown,married,secondary,no,16,988,0,0,-0.097993985,1
5892,53,unemployed,4,no,no,cellular,jul,3,-1,unknown,single,secondary,no,30,259,0,0,-0.06927514,0
369,49,management,350,no,no,cellular,aug,6,-1,unknown,married,tertiary,no,12,238,0,0,-0.10945385,0
320,76,retired,3049,no,no,cellular,mar,3,-1,unknown,divorced,primary,no,24,170,0,0,-0.02056188,1
5189,35,services,1279,yes,no,unknown,jun,5,-1,unknown,married,secondary,no,16,114,0,0,-0.08063096,0
5845,30,management,0,no,no,cellular,aug,3,-1,unknown,single,tertiary,no,18,124,0,0,-0.099944144,0
1144,47,admin,594,yes,no,unknown,may,1,-1,unknown,single,secondary,no,7,161,0,0,-0.08387772,0
2830,43,technician,1195,yes,no,unknown,may,9,-1,unknown,single,secondary,no,15,516,0,0,-0.078863226,0
1622,35,technician,6,yes,no,cellular,nov,1,-1,unknown,married,tertiary,no,18,47,0,0,-0.08171819,0
5159,27,management,843,no,no,cellular,jan,1,-1,unknown,single,secondary,no,8,187,0,0,-0.08885594,1
5267,31,management,5205,no,no,cellular,jun,2,-1,unknown,single,tertiary,no,9,529,0,0,-0.0927947,1
2880,46,entrepreneur,1920,no,no,cellular,aug,6,-1,unknown,married,tertiary,no,22,604,0,0,-0.053483177,1
2947,30,blue-collar,35,yes,no,cellular,jul,2,-1,unknown,married,primary,no,11,366,0,0,-0.08708378,0
709,32,management,6542,yes,no,cellular,may,4,175,failure,single,tertiary,no,15,1598,5,0,-0.029795535,1
2955,45,admin,5346,yes,yes,unknown,oct,1,-1,unknown,married,secondary,no,21,187,0,0,-0.010547334,1
1151,28,student,1925,no,no,cellular,feb,1,93,success,single,secondary,no,26,139,3,0,-0.017148169,0
5072,35,blue-collar,105,yes,no,unknown,may,2,-1,unknown,married,primary,no,8,369,0,0,-0.0943634,0
30,31,blue-collar,55,yes,yes,cellular,apr,2,-1,unknown,married,primary,no,17,340,0,0,-0.04847958,0
2682,44,blue-collar,284,no,no,cellular,feb,4,187,other,divorced,unknown,no,3,167,5,1,0.012782752,0
1813,38,admin,47,yes,no,cellular,may,5,-1,unknown,married,secondary,no,4,288,0,0,-0.09758544,1
6874,37,management,6771,no,no,cellular,mar,1,-1,unknown,married,tertiary,no,5,319,0,0,-0.06918546,1
6187,35,entrepreneur,145,yes,no,cellular,jul,2,-1,unknown,single,tertiary,no,18,799,0,0,-0.050261647,1
5365,29,technician,542,yes,no,unknown,may,3,-1,unknown,single,tertiary,no,9,338,0,0,-0.08004535,0
7676,32,management,3696,no,no,unknown,may,3,-1,unknown,married,tertiary,no,21,315,0,0,-0.07463349,0
6450,30,unemployed,1159,no,no,cellular,aug,1,68,success,single,tertiary,no,12,95,1,0,-0.042641647,0
4506,56,management,705,no,no,cellular,nov,2,-1,unknown,married,tertiary,no,19,164,0,0,-0.0989127,0
4705,52,blue-collar,297,yes,no,unknown,may,1,-1,unknown,married,tertiary,no,7,55,0,0,-0.09108508,0
1527,34,admin,151,yes,no,cellular,may,1,370,other,single,secondary,no,12,590,1,0,-0.038396616,1
5383,22,student,185,no,no,cellular,jul,1,-1,unknown,single,secondary,no,8,153,0,0,-0.060025077,1
6324,31,blue-collar,2137,no,no,unknown,may,1,-1,unknown,single,secondary,no,29,413,0,0,-0.08067813,0
489,32,services,1168,yes,no,cellular,nov,1,-1,unknown,single,secondary,no,16,411,0,0,-0.0773211,1
6923,33,student,1170,no,no,cellular,apr,1,-1,unknown,single,unknown,no,30,352,0,0,-0.047802363,1
2599,49,management,3371,no,no,cellular,nov,2,-1,unknown,married,primary,no,11,269,0,0,-0.078500286,1
5496,29,blue-collar,-382,yes,no,cellular,jul,2,-1,unknown,married,primary,no,28,35,0,0,-0.074186146,0
4083,28,management,1414,yes,no,cellular,jul,1,521,failure,single,tertiary,yes,8,294,1,0,-0.010137322,1
232,28,self-employed,123,no,yes,telephone,oct,1,-1,unknown,married,secondary,no,22,313,0,0,-0.008742677,1
2534,65,unemployed,3195,no,no,telephone,mar,1,-1,unknown,married,secondary,no,2,904,0,0,-0.037488215,1
5364,40,services,1836,yes,no,cellular,may,2,-1,unknown,married,secondary,no,12,750,0,0,-0.09816981,1
4778,52,services,2993,no,no,cellular,mar,6,-1,unknown,married,secondary,no,11,96,0,0,-0.07053332,0
6168,58,management,0,no,no,cellular,sep,2,-1,unknown,married,tertiary,no,14,358,0,0,-0.08125076,1
192,45,admin,0,no,no,cellular,oct,1,-1,unknown,divorced,secondary,no,29,264,0,0,-0.040242266,1
4782,32,management,937,no,no,cellular,may,1,190,failure,married,tertiary,no,26,61,1,0,-0.066398814,0
7292,59,technician,309,no,yes,cellular,jul,5,-1,unknown,married,primary,no,29,25,0,0,-0.033350147,0
4946,73,retired,542,no,no,telephone,apr,5,-1,unknown,married,primary,no,29,107,0,0,-0.015640957,0
4657,36,admin,29,no,no,cellular,aug,1,-1,unknown,married,tertiary,no,12,576,0,0,-0.09627248,1
4370,40,blue-collar,278,yes,no,unknown,may,3,-1,unknown,married,primary,no,23,1015,0,0,-0.069660835,1
3949,71,retired,1696,no,no,cellular,oct,1,-1,unknown,married,secondary,no,6,486,0,0,-0.06388356,1
2992,33,technician,317,yes,no,cellular,jun,1,80,other,single,tertiary,no,4,323,14,0,-0.004842168,1
1158,33,blue-collar,2655,yes,no,cellular,nov,1,-1,unknown,married,unknown,no,21,195,0,0,-0.07635505,0
2220,47,services,405,no,yes,cellular,aug,2,-1,unknown,married,secondary,no,8,994,0,0,-0.055109344,1
2120,32,services,689,yes,yes,cellular,jun,3,-1,unknown,married,secondary,no,16,162,0,0,-0.056122933,1
3630,52,entrepreneur,3469,yes,no,cellular,apr,1,147,success,single,tertiary,no,16,583,1,0,-0.011365309,1
2422,38,technician,5115,yes,no,cellular,feb,1,102,success,married,secondary,no,27,99,6,0,-0.025468605,1
5403,44,blue-collar,-448,yes,no,unknown,jun,2,-1,unknown,married,secondary,no,18,149,0,0,-0.09376327,0
3183,40,management,4396,no,no,cellular,aug,3,-1,unknown,married,secondary,no,12,432,0,0,-0.114221476,1
1960,39,blue-collar,-294,yes,no,unknown,jun,2,-1,unknown,divorced,primary,yes,5,181,0,1,0.02003417,0
6792,36,technician,3350,yes,no,cellular,apr,1,269,other,married,primary,no,16,86,3,0,-0.0009541418,0
6610,52,housemaid,234,no,no,cellular,nov,1,-1,unknown,married,secondary,no,20,208,0,0,-0.072377,0
7291,48,self-employed,7,yes,no,unknown,may,1,-1,unknown,married,tertiary,no,5,286,0,0,-0.07697027,0
5867,42,technician,1079,no,no,cellular,jul,2,-1,unknown,married,tertiary,no,31,61,0,0,-0.082499154,0
6283,35,admin,2374,yes,no,cellular,aug,2,183,success,married,secondary,no,11,765,5,0,-0.055763867,1
1936,43,admin,-247,yes,yes,cellular,feb,2,76,failure,single,secondary,no,2,751,4,1,0.0029689246,1
7491,49,management,-6847,no,yes,cellular,jul,1,-1,unknown,married,tertiary,yes,21,206,0,0,-0.04503468,0
2204,32,admin,-32,no,no,cellular,jan,1,185,other,single,secondary,no,29,320,5,0,-0.017825902,0
7450,69,services,23592,no,no,cellular,jul,3,-1,unknown,married,unknown,no,3,837,0,0,-0.04580902,0
6612,42,management,9916,yes,no,cellular,nov,1,-1,unknown,married,tertiary,no,21,306,0,0,-0.08006825,0
1686,37,technician,6101,no,no,cellular,may,5,87,success,single,tertiary,no,4,60,1,0,-0.041906748,0
1328,29,self-employed,3290,no,no,cellular,mar,1,291,success,single,tertiary,no,23,136,2,0,-0.022581315,1
6238,31,blue-collar,6281,no,no,cellular,oct,1,128,other,single,unknown,no,22,257,3,1,0.0049644313,1
2436,27,admin,-97,yes,no,unknown,jun,2,-1,unknown,married,secondary,no,18,1528,0,0,-0.05602451,1
4072,29,blue-collar,294,yes,no,unknown,may,2,-1,unknown,married,secondary,no,14,594,0,0,-0.103175595,0
5727,37,services,1045,no,no,cellular,mar,2,41,failure,single,secondary,no,17,406,1,0,-0.047288008,1
1222,69,technician,482,no,no,cellular,jul,1,267,failure,married,tertiary,no,29,478,1,0,-0.032296274,1
2437,31,services,593,yes,no,cellular,nov,2,-1,unknown,married,secondary,no,19,391,0,0,-0.08652063,0
4636,47,blue-collar,-614,yes,no,unknown,may,2,-1,unknown,married,secondary,yes,26,118,0,0,-0.056963287,0
2514,36,services,52,yes,no,cellular,sep,1,95,success,married,secondary,no,7,351,6,0,-0.02289787,1
4015,32,technician,930,yes,no,unknown,may,1,-1,unknown,single,secondary,no,21,122,0,0,-0.09026608,0
1786,39,blue-collar,332,yes,no,unknown,may,3,-1,unknown,married,primary,no,8,277,0,0,-0.09486551,0
6648,39,technician,206,no,no,cellular,oct,2,195,success,married,tertiary,no,20,148,2,0,-0.025316779,1
7757,56,management,3885,yes,no,cellular,jul,1,-1,unknown,divorced,tertiary,no,10,51,0,0,-0.0586136,0
6963,50,technician,-97,yes,no,cellular,apr,1,306,failure,single,secondary,no,8,425,2,0,-0.03126103,0
6230,22,student,2488,no,no,cellular,nov,2,38,other,single,secondary,no,8,449,10,1,1.3390365e-05,1
6452,24,technician,726,no,no,cellular,sep,2,-1,unknown,single,secondary,no,8,445,0,0,-0.067049645,1
2969,38,services,775,no,no,cellular,feb,3,182,success,married,secondary,no,12,1835,2,0,-0.046397004,1
1264,60,retired,55,no,no,cellular,jun,1,-1,unknown,married,primary,no,4,207,0,0,-0.07604107,0
4475,32,management,1742,no,no,unknown,jun,2,-1,unknown,single,tertiary,no,5,231,0,0,-0.07411847,0
5465,26,services,199,no,no,cellular,jul,6,-1,unknown,married,secondary,no,24,139,0,0,-0.08648596,0
1842,47,blue-collar,4040,no,no,cellular,aug,5,-1,unknown,married,primary,no,11,53,0,0,-0.09356969,0
3991,32,unemployed,262,no,no,cellular,jan,1,-1,unknown,married,secondary,no,29,203,0,0,-0.0698198,0
415,35,technician,294,yes,no,cellular,mar,1,90,success,married,secondary,no,9,301,4,0,-0.059029847,1
6967,31,blue-collar,-159,no,yes,telephone,nov,1,-1,unknown,single,secondary,no,21,49,0,0,-0.0072237113,0
4371,30,technician,1011,yes,no,unknown,may,1,-1,unknown,married,secondary,no,16,109,0,0,-0.101996906,0
